gene_name	chro2	tsne1	tsne2	tsne1_S	tsne2_S
AGAP000507	X	-1.748722517	7.323380733	6.77945232	0.760925069
AGAP000508	X	2.724754141	3.143607651	3.287585918	1.327851639
AGAP000509	X	-2.535410395	3.624039842	7.497242376	-0.379555879
AGAP000512	X	-0.810386367	5.146015909	3.007224665	-2.939606282
AGAP000513	X	0.837295437	1.466970762	3.871776803	0.587881448
AGAP000514	X	-1.070236499	6.298883331	7.256164749	-0.539864565
AGAP000519	X	-0.69608707	8.82631767	9.269599415	0.691878331
AGAP000520	X	-0.576589147	8.478184887	9.200468008	0.651604511
AGAP000521	X	-0.504085468	8.3406357	8.492052284	0.791612387
AGAP000522	X	-2.251287462	2.898040525	0.857561605	-3.100560708
AGAP000523	X	-4.830589495	0.23532934	0.014429561	3.184313933
AGAP000526	X	0.42195849	6.53095633	6.719001401	0.540163723
AGAP000528	X	-1.7336238	8.996827324	7.786471201	3.215555895
AGAP000529	X	0.980810677	7.872531759	6.731975546	1.466184948
AGAP000530	X	-1.456034471	5.597166002	3.350465717	-2.869122994
AGAP000531	X	-3.123583297	2.605909195	7.71026783	0.604803615
AGAP000532	X	-0.136668395	8.510856901	8.692498289	1.067992441
AGAP000533	X	1.974307301	7.497165614	6.862624129	1.10596975
AGAP000534	X	1.642111116	7.91793656	6.613263692	1.129809165
AGAP000535	X	-0.235627564	8.183459974	8.024544593	0.587544213
AGAP000536	X	0.327316089	6.55652072	6.906276219	0.121287865
AGAP000537	X	-1.373890972	0.631351044	0.046890656	1.115719689
AGAP000538	X	-0.752878254	7.123576276	7.551403824	0.330722683
AGAP000539	X	-0.01394026	9.813503629	9.847799652	1.642290576
AGAP000541	X	-0.098058018	-0.230421366	0.081300327	-0.561077625
AGAP000543	X	3.081592787	2.751034169	2.576281368	1.245137126
AGAP000544	X	-5.379402407	0.354808918	-0.324113883	3.493858217
AGAP000545	X	0.241734672	9.354045791	9.440815288	1.679258459
AGAP000546	X	0.229896393	1.736373114	0.371162137	-1.398359299
AGAP000547	X	-5.765357478	0.852959208	7.611185371	3.08373935
AGAP000548	X	-0.419436597	7.642443664	8.423644435	0.759578336
AGAP000549	X	-0.716680644	8.38056618	8.837022034	0.588745894
AGAP000550	X	0.692358359	8.746985072	9.098906879	1.518991809
AGAP000551	X	1.13060137	8.384720203	7.759597268	1.976202323
AGAP000552	X	0.215951731	7.153275861	7.099425732	-0.562669314
AGAP000553	X	3.153342878	4.659089703	5.311627361	1.993226267
AGAP000554	X	-4.826387833	1.974380528	7.824711261	3.2128187
AGAP000555	X	-0.108115764	8.440150516	8.641228419	1.048528086
AGAP000556	X	3.527064367	4.289203799	4.168213336	2.179540451
AGAP000558	X	0.586395526	5.591638627	4.376330248	-1.086488341
AGAP000559	X	-0.233245427	7.992769113	7.759895836	0.532992154
AGAP000560	X	1.474445689	6.840533024	6.186958328	1.666243883
AGAP000561	X	1.51120303	7.427919655	6.793286339	2.175434853
AGAP000562	X	0.423646668	3.556115533	3.205298062	-1.95981611
AGAP000563	X	-0.644068428	8.359198278	8.730992418	0.646437793
AGAP000564	X	-0.409679612	6.517944149	6.479292834	0.021226612
AGAP000565	X	-0.903233678	7.842320294	8.280462772	-0.016015047
AGAP000566	X	1.07663186	6.509485507	5.59293676	0.875956826
AGAP000567	X	-0.09230456	8.524992037	8.688010669	1.13304186
AGAP000569	X	3.828299352	4.575258673	4.395680579	2.690815526
AGAP000570	X	-0.662739978	4.412050539	2.822130764	-3.392429065
AGAP000571	X	1.86314964	6.572654893	6.342989081	1.30500969
AGAP000572	X	-5.598968241	0.07394577	-1.575115889	4.186818447
AGAP000573	X	-6.237348079	-3.679336414	6.794050717	0.797306175
AGAP000574	X	-1.605616538	1.941447875	6.333713267	0.660142053
AGAP000575	X	-0.339626513	8.982444057	9.148154957	1.293334403
AGAP000576	X	0.157107437	9.569783039	9.613582952	1.700700102
AGAP000577	X	-1.11165025	8.023157281	8.406116067	0.569842137
AGAP000578	X	1.704086376	5.107359567	5.299698775	0.123007042
AGAP000579	X	0.046222159	8.544815911	8.02795191	-0.079408995
AGAP000580	X	-0.931316526	8.028461366	8.751786051	0.258197337
AGAP000581	X	-0.059270443	9.286164776	9.504258803	1.491362457
AGAP000585	X	-0.392970714	8.899245682	9.229734722	0.920267501
AGAP000586	2R	5.895268187	9.240968788	-1.829656696	-8.011353067
AGAP000588	X	1.994439285	7.278365947	5.220018177	2.805281487
AGAP000589	X	0.62857022	8.652358629	8.379733359	2.037318578
AGAP000591	X	1.348536042	1.291189269	2.018325161	-2.271590517
AGAP000592	X	0.052283594	7.184698633	7.814991573	0.921485077
AGAP000594	X	-0.67723489	7.132565523	7.610501108	0.275991664
AGAP000595	X	-0.011451161	8.207576543	8.33318527	1.381782039
AGAP000596	X	-1.548115201	6.270564527	7.183309617	-1.061482516
AGAP000597	X	0.33761467	8.718990856	8.470801753	1.896770216
AGAP000598	X	1.730774378	6.743642822	6.580991726	1.54140142
AGAP000599	X	0.693326344	8.324487829	7.925550133	2.122669986
AGAP000601	X	-2.059591666	8.781982709	6.824433029	2.894806255
AGAP000602	X	-0.215892308	8.645002211	8.635083925	1.077343745
AGAP000603	X	-1.875492575	0.223283049	-1.035394816	1.213953649
AGAP000604	X	-0.177018262	6.243883268	6.312810211	0.196128006
AGAP000605	X	0.181827367	7.611826566	7.465637977	0.853967693
AGAP000606	X	-0.130287977	7.840887272	7.900346403	1.226749225
AGAP000614	X	0.580791485	8.588736131	8.666125538	1.699719376
AGAP000615	X	-0.407985371	8.771836349	9.1634698	0.673218279
AGAP000616	X	-0.719597072	6.866619752	7.392858723	-0.026436227
AGAP000617	X	0.666115493	1.899886359	1.97385179	-1.51151189
AGAP000618	X	-0.874422721	4.860986115	2.446662816	-3.391427268
AGAP000619	X	-0.693861557	8.652655136	8.570179558	1.030467583
AGAP000620	X	0.62301208	8.907375786	8.742250778	1.83036886
AGAP000621	X	3.538122308	5.747481074	4.873439851	3.173750969
AGAP000622	X	-0.292690592	5.962921913	6.622411861	-0.578740123
AGAP000623	X	0.025559814	9.153627738	9.323004359	1.210605309
AGAP000624	X	0.141197688	2.070319804	1.521918316	-1.939417601
AGAP000625	X	-3.212663556	0.938732917	1.058551618	2.091487329
AGAP000626	X	2.372313787	3.441717639	4.209074348	1.107377742
AGAP000627	X	3.858688922	4.0481771	4.403023457	2.183001734
AGAP000629	X	2.352314144	6.509997929	5.827848385	2.240260544
AGAP000630	X	0.926520421	8.905805757	8.363218553	2.175927057
AGAP000631	X	-7.045625802	1.773570733	7.399365649	3.322528368
AGAP000633	X	-1.2069872	7.76201183	8.461347502	-0.023209239
AGAP000634	X	0.880027282	8.907322495	8.228841774	2.215696179
AGAP000635	X	0.270775016	9.342524812	9.451831195	1.619605894
AGAP000636	X	-0.123390508	7.87722716	8.018406263	0.9303036
AGAP000637	X	-0.437666292	6.604993651	7.812054606	-0.551473043
AGAP000639	X	0.117847592	7.089577722	6.602934611	-0.208054644
AGAP000648	X	2.223469829	6.906013216	5.96606173	2.22157708
AGAP000649	X	1.69085284	7.063824357	6.167624452	2.098571735
AGAP000650	X	1.649873018	7.416468912	6.948650263	2.161010999
AGAP000651	X	0.251131332	0.82407338	1.256785237	-0.059790747
AGAP000652	X	-6.411875883	-0.247647574	0.360829567	4.387332472
AGAP000653	X	-0.685105338	8.066917719	8.209910869	1.099152105
AGAP000654	X	-0.263456139	0.108685787	0.087694591	-0.565685591
AGAP000655	X	0.635757277	6.418493735	6.541484436	1.123793624
AGAP000656	X	-0.625260463	7.263389566	8.623705491	0.031874824
AGAP000657	X	-1.359815116	8.547146731	7.443876958	2.283618471
AGAP000658	X	-1.469098378	7.423838366	7.815392279	0.145858384
AGAP000659	X	-0.056683868	9.734996911	9.857674436	1.625566725
AGAP000660	X	1.080878191	7.845286781	7.723744162	1.804238404
AGAP000662	X	0.104069711	8.076047728	8.198798925	1.335596957
AGAP000663	X	-2.303209598	-1.614195025	-4.774151818	3.994690511
AGAP000666	X	-1.152718655	7.9005628	8.300611996	-0.070292237
AGAP000667	X	-0.286924475	2.525586949	2.128290687	-2.359543315
AGAP000668	X	-0.822599577	9.015203079	9.461887072	0.824282253
AGAP000669	X	-4.839418009	0.173653414	-1.099096479	3.200526145
AGAP000670	X	-0.30093413	2.547476438	1.909020632	-3.185583903
AGAP000671	X	-1.926020963	1.001101597	-0.221078773	-1.385366056
AGAP000672	X	-0.536665645	6.508102976	2.95223409	-1.227155358
AGAP000673	X	-1.748519175	7.730309776	8.03846383	0.736547798
AGAP000674	X	-0.74583163	8.517820522	9.0703055	0.587632868
AGAP000675	X	3.334649448	-2.019948272	2.942144263	-2.366114113
AGAP000676	X	0.206722592	9.257735307	9.127786965	1.756471178
AGAP000678	X	-1.405601063	7.407182027	7.404864212	2.696473322
AGAP000679	X	-3.012306843	2.489871831	-0.763474507	1.444946527
AGAP000680	X	2.567885218	5.705146479	5.19418898	2.093023029
AGAP000681	X	-0.081968795	8.457487775	7.936121353	2.241534151
AGAP000682	X	-2.908257518	1.472763757	-1.135890355	-0.254101732
AGAP000684	X	-1.28883556	7.75982697	8.023995073	0.060266357
AGAP000685	X	0.17482891	9.880964861	9.850526959	1.848956073
AGAP000686	X	-0.572318583	8.886768966	9.360393581	0.984702455
AGAP000687	X	-1.999158254	8.627666858	7.435311868	2.517442189
AGAP000688	X	3.229829573	4.437253504	4.993454903	1.4313197
AGAP000689	X	0.406386514	8.27256065	8.281996142	1.435417716
AGAP000690	X	-0.619532493	7.835445428	8.074292349	0.832978637
AGAP000691	X	-2.22231229	2.843863733	2.121276941	-4.714762963
AGAP000693	X	-4.599586346	0.167873063	-1.002160957	3.000902722
AGAP000694	X	0.806467901	-0.562339344	0.126964976	-0.74056123
AGAP000695	X	2.603712922	-0.951566621	2.084897813	-1.359785074
AGAP000696	X	-1.833143778	1.506146026	-0.491970433	-0.213600609
AGAP000697	X	-1.189708948	5.344576049	2.756053045	-3.494752119
AGAP000698	X	-0.318102662	8.061440575	8.327106019	1.042495692
AGAP000699	X	3.963934666	5.102446944	4.951229996	2.762170769
AGAP000700	X	-0.437393046	1.33017725	1.32142391	0.647244348
AGAP000702	X	0.865146826	8.357189488	8.286598055	1.85926895
AGAP000703	X	2.885082266	6.166288521	5.987741874	2.331479241
AGAP000704	X	-0.351258566	8.288159104	7.604854166	1.947694693
AGAP000705	X	2.942957574	1.979295662	3.577031336	1.721857848
AGAP000707	X	-0.626677875	8.955309149	9.151643496	0.803791707
AGAP000708	X	-1.169942072	7.02234908	8.467016265	0.003537656
AGAP000711	X	8.809856276	1.032552556	6.842539252	2.195667362
AGAP000713	X	-0.322337535	8.765316482	8.494307013	1.326713711
AGAP000714	X	-1.289901958	7.558634275	8.917450191	-0.104248143
AGAP000715	X	-1.319542327	4.27205319	2.231574756	-3.890580505
AGAP000717	X	-0.912355839	6.691834803	2.990913548	-1.997558616
AGAP000718	X	-0.309795078	0.580775238	0.266169445	-1.135977526
AGAP000719	X	0.054639526	6.521373479	6.994703194	0.636625006
AGAP000720	X	0.317469009	9.090827282	9.070671121	1.646526607
AGAP000721	X	3.777802835	4.0067232	3.572089807	2.55535111
AGAP000723	X	0.332162315	7.155902153	6.558430015	0.589029461
AGAP000724	X	0.683241626	8.469916398	8.396760742	1.709427108
AGAP000725	X	-0.537677728	4.176177911	3.327655203	-2.288124546
AGAP000726	X	2.29204311	5.813963286	5.3246482	1.597953012
AGAP000727	X	-0.003369526	9.542117996	9.586577958	1.532040174
AGAP000728	X	-1.449982537	6.871111446	-0.0070352	1.536780767
AGAP000729	X	-0.208883303	0.217832967	0.294209752	-0.095114948
AGAP000730	X	0.010117374	-0.000474701	0.217225178	-0.260694097
AGAP000731	X	2.283350345	5.626145757	4.801020151	1.570274194
AGAP000732	X	2.3079766	6.639387212	6.159447055	2.123762777
AGAP000733	X	-1.908827963	3.105065627	2.684317431	-2.199165482
AGAP000734	X	-0.459381373	7.033019479	7.71873442	-0.082924561
AGAP000735	X	0.804433893	8.547484923	8.218436494	2.020968571
AGAP000736	X	0.377311264	-1.197037428	-1.184545255	-0.333779141
AGAP000737	X	-1.9134164	8.196177562	7.76809682	2.557280849
AGAP000738	X	-0.482589788	0.814346882	0.034435693	-1.37279111
AGAP000741	X	0.318442714	-0.374737231	0.13439287	-0.201604735
AGAP000742	X	2.581289203	3.12565881	3.420884198	1.128508064
AGAP000743	X	1.251267227	6.071950927	6.749394467	1.788175484
AGAP000744	X	-0.701125134	9.064836053	9.343085887	0.882818635
AGAP000745	X	0.423714475	7.784885834	8.127855069	1.398099388
AGAP000747	X	0.31636532	9.461921018	9.360820091	1.869435757
AGAP000748	X	-3.820961265	1.402816363	-0.501325819	2.413573215
AGAP000751	X	-1.279457529	0.713484592	0.559202841	1.070436557
AGAP000752	X	-1.071404315	3.075943984	0.865157845	-3.307257869
AGAP000754	X	0.098496723	9.039718052	9.14023152	1.428227918
AGAP000755	X	2.775334391	3.028533303	3.692313865	0.551869884
AGAP000756	X	0.617467101	7.546687797	7.532289963	1.425896889
AGAP000757	X	3.984410739	-2.830817117	4.437922505	-0.988789079
AGAP000758	X	0.572066055	8.601845952	8.471972759	1.767289942
AGAP000759	X	-1.062321881	7.284166393	8.107749988	0.269898814
AGAP000760	X	0.673044455	6.18215175	6.346861098	0.214099998
AGAP000761	X	3.115768631	4.044304182	3.929539741	1.649818251
AGAP000762	X	-0.850256274	7.748103015	9.050522052	0.482261557
AGAP000763	X	-3.163319446	3.832168068	7.401470797	2.949407672
AGAP000765	X	-1.599726927	7.627575915	8.200595823	-0.904456709
AGAP000767	X	-1.19673757	6.973120118	6.38448758	-0.358723091
AGAP000768	X	-2.465943999	2.779087413	0.060639617	-2.438473844
AGAP000769	X	-0.276269742	6.52312845	7.046797552	0.318057852
AGAP000770	X	-2.172000238	7.833592273	8.457715006	-0.744568329
AGAP000771	X	1.185074201	7.104609785	6.32746995	1.879110224
AGAP000772	X	-1.518297865	5.614101762	2.53469419	-3.448318196
AGAP000773	X	-1.059691018	8.681708141	8.579624668	1.282270891
AGAP000774	X	-1.5501925	7.764050099	8.360097936	-0.979941815
AGAP000776	X	0.678074598	8.94078112	8.795287551	1.930851719
AGAP000778	X	-0.65264182	7.024819099	7.682182104	0.136668785
AGAP000779	X	1.828530732	7.762908823	7.952357483	2.38529818
AGAP000780	X	0.190142858	2.093631149	1.240568156	-0.426924875
AGAP000781	X	-0.664964674	0.626101536	0.535302534	-0.922828349
AGAP000782	X	-1.276883178	7.148323572	7.844564136	0.270072244
AGAP000783	X	0.039128597	9.61619757	9.656289689	1.65742322
AGAP000784	X	-5.206280226	0.485404427	-2.393345631	2.853215919
AGAP000785	X	1.366634583	7.855177016	6.987929261	2.409517394
AGAP000786	X	-0.497249085	8.372287843	8.863687233	0.620965527
AGAP000787	X	1.90473806	6.688987677	6.02761066	0.742247621
AGAP000789	X	-6.072704937	-3.64769673	-5.192796686	5.960122829
AGAP000790	X	1.222471145	1.046952684	1.751646616	1.644144693
AGAP000791	X	3.046953185	4.367361371	4.883339835	1.022002873
AGAP000792	X	3.175893964	5.751248541	5.556998984	2.338022467
AGAP000793	X	0.437409396	-0.749197939	0.856617557	-1.146186652
AGAP000794	X	-7.384666219	3.163466011	2.824655436	3.284858405
AGAP000795	X	-0.773797251	8.607716678	9.178844134	0.680318454
AGAP000797	X	0.989768397	8.121609547	8.160150316	1.73198223
AGAP000798	X	2.346983011	7.070859149	6.580722264	2.340064072
AGAP000801	X	2.405937425	6.967494462	6.276019001	2.479388412
AGAP000803	X	-2.390252102	7.424096291	7.353632929	-0.472387949
AGAP000804	X	-1.228920172	1.013147489	0.611581507	0.878021553
AGAP000805	X	3.848212813	5.396623712	4.389015815	3.219274097
AGAP000806	X	5.978911631	1.66939313	5.708850561	2.660502196
AGAP000807	X	-1.43731209	4.589941971	2.679935335	-4.345532722
AGAP000808	X	4.20080069	5.272671005	5.185085674	2.950246567
AGAP000809	X	-0.419117196	1.9667359	1.972467905	-0.590449467
AGAP000810	X	0.014093739	9.931558664	10.04024898	1.699975478
AGAP000812	X	-1.143213098	7.354169192	7.926562251	0.302621171
AGAP000813	X	-1.017702835	1.702944178	4.779618728	-1.548400454
AGAP000814	X	-1.185781938	7.396014802	8.173259419	0.08244597
AGAP000815	X	1.20604227	6.324323082	5.308064352	0.66048359
AGAP000819	X	7.564873938	0.919250685	-0.590069033	2.661461997
AGAP000820	X	-1.341884195	3.287893132	6.770164853	0.077116094
AGAP000821	X	-5.077322993	0.695582973	7.956506725	3.352530499
AGAP000822	X	-2.299343434	7.218668606	7.647656567	0.10866168
AGAP000823	X	-1.95516933	6.562063582	1.719086909	-5.023488339
AGAP000824	X	-2.210350016	1.94025015	0.683058786	1.893185721
AGAP000825	X	-2.52722125	8.824811927	6.921803544	2.559623722
AGAP000826	X	7.844359688	0.47002466	6.803513857	2.62901015
AGAP000829	X	9.271774497	0.591263319	5.898485838	2.93151441
AGAP000830	X	4.308071991	4.026806216	4.592565498	2.7491677
AGAP000831	X	-1.389512902	1.105985383	6.365272663	1.966198642
AGAP000832	X	4.208772863	2.771593693	3.860146755	1.896381074
AGAP000833	X	8.840468776	0.597180572	2.536324983	3.585637225
AGAP000834	X	8.961589603	1.368460436	7.404169912	1.861876276
AGAP000835	X	9.232239037	0.774437448	7.51563974	3.777186306
AGAP000840	X	9.011777349	1.332316482	7.912087418	1.982295603
AGAP000841	X	0.325244915	1.514479456	2.388379817	-0.687992069
AGAP000843	X	8.510346201	0.83426395	-2.205753762	-1.059239886
AGAP000844	X	-0.861493638	2.686331646	1.490726084	-2.96080845
AGAP000847	X	2.986011472	9.074329856	8.473406148	1.61833629
AGAP000848	X	3.824154419	5.422018509	5.438240667	2.362179749
AGAP000849	X	2.102287891	-1.402099985	-0.12123376	-0.809386137
AGAP000850	X	1.474979733	9.752325863	2.58574452	5.125509463
AGAP000851	X	-2.282202135	-0.091514064	1.080996736	1.734745576
AGAP000852	X	4.582337977	1.239647989	1.289077009	-0.478503729
AGAP000853	X	-2.164311022	7.441000711	8.08739194	0.75221572
AGAP000854	X	4.311509555	5.542119015	3.891569208	3.4399332
AGAP000855	X	4.098090063	2.459152616	4.450870438	1.469637888
AGAP000856	X	8.402604255	-0.415563777	8.459507546	2.78676676
AGAP000857	X	-5.525805939	-0.147580626	2.359952211	5.098049407
AGAP000858	X	8.45572113	0.338511755	2.009555338	4.807098041
AGAP000859	X	6.596550519	-1.723917775	2.352970678	5.112708137
AGAP000860	X	-0.372673996	7.769643925	8.907680955	0.995601347
AGAP000861	X	9.724249872	0.48463766	8.580344223	1.920062265
AGAP000862	X	0.262277395	7.943210893	7.856081025	0.868660214
AGAP000863	X	8.181926043	0.31523881	2.747242647	4.398886011
AGAP000864	X	8.165956084	0.858787648	6.007439887	1.208797173
AGAP000865	X	0.932612862	9.116880109	10.0864834	2.492371825
AGAP000866	X	-4.204366588	0.33152924	-0.899077302	3.219321789
AGAP000867	X	-2.01862433	0.965132546	0.715030245	1.337934117
AGAP000868	X	0.156714339	6.94123749	7.268360389	0.496660088
AGAP000869	X	1.747345821	7.83664389	8.209733141	2.452874306
AGAP000870	X	0.656430848	8.507752395	8.613680843	1.804246166
AGAP000871	X	0.121360259	6.629300595	7.025352794	-0.185204526
AGAP000874	X	1.114050447	7.82267274	8.080723802	1.677645781
AGAP000875	X	0.251860219	9.597411071	9.663173869	1.64942596
AGAP000876	X	7.909460895	-2.685106121	7.08073539	2.157944479
AGAP000877	X	8.621615553	-0.919011815	8.247654302	1.951338437
AGAP000878	X	1.916571179	8.426273811	8.665037502	1.359184309
AGAP000879	X	2.748989026	4.32163009	4.943153623	1.046598876
AGAP000880	X	-1.131559426	-0.669402365	-0.981246851	-1.159390117
AGAP000881	X	-0.679003063	7.276483249	8.675454925	0.489738659
AGAP000882	X	1.477212979	9.817803675	9.989498681	2.712403887
AGAP000883	X	-0.420052857	2.116924399	1.901098376	-2.400700757
AGAP000884	X	-0.572584653	8.491498139	9.137597896	0.851087491
AGAP000885	X	1.428307791	9.881751905	10.16811505	2.643804088
AGAP000887	X	0.598314904	7.852886484	8.353805947	1.044877931
AGAP000888	X	0.530723983	-0.201048416	-0.293864856	-1.447417191
AGAP000889	X	-1.114356438	-0.284938134	-0.162974137	0.835835524
AGAP000890	X	0.28727753	6.267299053	7.037491221	0.090087715
AGAP000891	X	-0.303416488	8.171094721	8.722044198	0.798654883
AGAP000892	X	-0.82247214	0.950617646	0.059923918	-1.014407571
AGAP000893	X	10.59799729	0.287532726	10.31001511	2.498546282
AGAP000894	X	0.239936877	9.023178583	9.27993863	1.389744048
AGAP000896	X	8.337367157	-0.269457079	6.827009415	2.158813577
AGAP000897	X	2.624588899	2.111766829	2.997502018	0.882817946
AGAP000898	X	10.56509423	0.338455552	10.17542393	2.372318511
AGAP000899	X	1.59389146	1.036269894	2.491271735	0.130061114
AGAP000900	X	2.570829274	-0.768866841	2.887238689	-2.905030992
AGAP000901	X	-2.962861152	4.138781005	7.912730413	0.309151011
AGAP000903	X	9.272238346	0.737258565	8.089575949	0.555283469
AGAP000904	X	10.77090927	0.246476443	10.2106347	2.16025053
AGAP000906	X	7.329310728	-0.123181353	2.2980446	4.950012871
AGAP000907	X	-0.421926028	7.99039307	8.670646491	0.871625369
AGAP000908	X	-0.870625062	8.187070991	8.834624373	1.005203159
AGAP000909	X	7.395955972	-0.04082114	1.836001572	4.687563469
AGAP000911	X	4.330185716	-2.649967731	-0.761808579	2.237355205
AGAP000912	X	9.336429569	0.84348448	8.258040023	0.731750024
AGAP000913	X	-0.136286126	7.662193358	8.308035842	1.186656915
AGAP000915	X	-1.661254427	-1.888961993	2.001854451	4.428162383
